"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary"
0,0.57,0,48,0,0,1
1,0.97,3,72,0,1,1
0,0.68,1,36,0,0,1
0,0.78,2,48,1,0,1
1,0.48,3,60,0,0,1
0,0.51,0,36,0,0,0
0,0.53,0,36,0,1,1
0,0.6,4,36,1,0,1
2,0.79,1,36,0,0,1
0,0.49,0,36,0,1,1
0,0.78,3,48,0,1,1
1,0.5,1,48,0,0,0
0,0.61,1,36,0,0,1
0,0.85,4,48,0,1,1
1,0.84,3,48,0,0,1
0,0.93,3,48,1,0,0
0,0.41,0,36,0,0,0
0,0.9,4,24,0,0,1
0,0.69,2,24,1,0,0
0,0.51,0,36,0,1,0
0,0.8,2,36,0,0,0
0,0.57,3,36,1,0,0
1,0.93,1,36,0,0,0
1,0.97,3,36,0,0,1
0,0.88,2,60,0,1,0
1,0.95,2,60,0,1,0
0,0.79,3,120,0,0,1
0,0.52,1,36,0,0,0
0,0.68,1,36,1,0,1
0,0.55,0,36,0,1,0
0,0.69,1,36,0,0,1
0,0.54,1,36,0,0,1
2,0.51,3,36,0,0,0
0,0.55,0,36,0,1,1
0,0.94,2,60,0,0,0
1,0.77,1,24,1,0,0
2,0.87,1,72,0,0,1
2,0.99,4,60,0,1,1
0,0.51,0,36,0,1,1
0,0.53,4,36,0,0,1
0,0.78,2,36,0,0,0
0,0.42,4,60,0,0,0
0,0.81,3,96,0,0,1
1,0.66,0,24,0,0,1
0,0.81,3,48,1,0,1
0,0.58,3,24,0,0,0
0,0.88,0,24,0,0,1
0,0.97,4,48,0,0,1
1,0.66,0,24,0,0,1
0,0.73,2,36,0,0,0
1,0.78,3,36,0,0,1
0,0.69,1,24,0,0,1
0,0.89,4,48,0,1,0
2,0.86,3,48,0,0,1
2,0.94,1,48,0,0,0
1,0.99,4,60,0,1,1
0,0.68,3,84,0,0,1
0,0.9,0,24,0,0,1
0,0.84,4,48,0,1,0
1,0.77,3,36,1,0,0
0,0.83,1,48,0,0,1
0,0.55,4,36,0,0,1
0,0.86,4,72,0,0,1
2,0.93,3,24,0,0,0
0,0.82,4,48,0,0,1
0,0.94,1,84,1,0,1
2,0.55,3,48,1,0,1
2,0.66,4,36,0,0,0
0,0.96,4,48,0,1,1
2,0.67,3,36,0,0,0
1,0.5,0,48,0,0,1
0,0.71,3,36,0,0,0
1,1,4,60,0,1,0
1,0.62,3,48,0,0,0
2,0.94,2,24,0,0,0
0,0.98,2,24,1,0,0
1,0.48,2,84,0,0,1
1,0.93,3,60,0,1,1
0,0.62,4,24,0,0,1
0,0.85,4,48,0,1,0
0,0.82,0,24,1,0,0
0,0.55,1,36,0,1,1
1,0.83,4,36,1,0,0
0,0.55,1,24,0,0,1
0,0.54,0,36,0,1,0
2,0.74,3,24,0,0,0
1,1,4,36,0,0,1
1,0.85,3,72,0,1,0
0,0.97,3,48,0,0,1
0,0.95,1,48,0,0,0
0,0.7,3,36,0,1,1
1,0.48,0,72,0,0,1
0,0.57,3,48,0,0,1
0,0.46,0,36,0,1,1
0,0.94,0,48,0,0,1
0,0.59,0,36,0,0,1
1,0.57,2,24,0,0,0
0,0.53,4,48,0,1,0
0,0.91,2,48,0,0,0
0,0.67,0,24,1,0,0
0,0.54,1,36,0,1,1
1,0.45,0,36,0,0,0
0,0.75,3,36,0,0,0
1,0.96,4,60,0,1,0
0,0.57,2,36,1,0,1
2,0.6,2,36,0,0,0
0,0.86,0,24,1,0,1
0,0.5,2,36,0,0,1
0,0.51,0,36,0,1,0
1,0.99,1,36,1,0,1
1,0.99,4,60,0,1,1
0,0.82,2,120,0,0,1
0,0.99,3,48,0,1,1
1,0.81,1,24,0,0,0
0,0.68,2,48,0,0,1
0,0.49,0,36,0,1,0
0,0.86,4,24,1,0,0
0,0.93,4,36,1,0,0
0,1,2,24,0,0,0
2,0.48,0,84,0,0,0
0,0.82,2,36,0,0,1
1,0.86,3,36,0,0,0
0,0.86,4,36,0,0,1
0,0.98,1,36,1,0,0
0,0.45,2,24,0,0,0
0,0.96,2,72,0,0,1
0,0.41,2,24,1,0,0
0,0.6,3,60,0,0,1
0,0.89,4,48,0,1,0
2,0.97,0,24,0,0,0
1,0.75,3,36,0,0,0
1,0.38,2,60,0,0,1
1,0.6,1,24,0,0,1
2,0.64,0,84,0,0,0
0,0.82,2,96,0,0,0
1,0.57,0,48,0,0,0
0,0.47,1,36,0,0,1
2,0.72,2,84,1,0,1
2,0.91,2,48,0,0,1
0,0.5,1,36,0,1,0
1,0.7,3,48,0,0,1
0,1,2,24,0,0,1
2,0.66,1,36,0,0,0
0,0.55,0,36,0,1,1
0,0.49,0,36,0,1,0
0,0.95,3,60,0,0,1
0,0.64,2,36,0,0,1
0,0.55,2,36,1,0,1
2,0.5,0,24,0,0,0
0,0.91,2,24,0,0,0
0,0.87,3,36,0,0,0
0,0.61,0,24,0,0,0
0,0.54,0,36,0,1,1
2,0.87,1,24,0,0,0
1,0.99,4,36,0,1,1
2,0.55,2,24,0,0,1
1,0.71,3,72,0,0,1
2,0.64,2,48,0,0,0
1,0.95,0,60,0,1,0
1,0.65,4,24,0,0,0
2,0.8,0,24,0,0,1
0,0.95,4,48,0,1,0
0,0.51,0,48,0,0,1
0,0.38,0,60,0,0,1
2,0.79,4,36,0,0,1
2,0.84,2,36,0,0,0
0,0.69,2,36,1,0,1
0,0.53,1,36,0,1,0
0,0.53,0,36,1,0,0
1,0.93,2,48,0,0,0
0,0.9,0,60,0,0,0
1,0.96,2,36,0,0,0
1,0.82,4,24,1,0,0
0,0.56,0,36,0,1,1
2,0.66,3,72,0,0,0
0,0.56,3,36,0,0,0
0,0.89,3,36,0,0,1
0,0.81,4,48,0,1,1
0,0.64,1,120,0,0,1
0,0.53,2,48,0,1,1
0,0.71,0,36,0,0,0
0,0.93,4,60,0,0,1
0,0.96,3,24,1,0,0
1,0.71,0,36,0,0,1
0,0.75,0,48,0,0,1
2,0.76,1,36,0,0,0
0,0.53,1,24,0,0,1
0,0.46,0,36,0,1,1
0,0.97,4,48,1,1,1
0,1,2,24,0,0,0
0,0.48,0,36,1,0,1
0,0.59,3,24,0,0,0
1,0.59,2,60,0,0,0
1,0.96,1,24,0,0,1
0,0.86,0,24,0,0,0
0,0.56,1,36,0,0,1
0,0.6,3,36,0,0,1
1,0.87,2,36,1,0,0
0,0.83,4,48,0,1,1
2,0.8,1,36,0,0,0
0,0.6,2,36,0,0,0
0,0.36,2,24,0,0,1
0,0.93,3,48,0,1,0
0,0.45,1,36,0,1,1
0,0.67,1,36,0,0,0
1,0.85,0,24,0,0,0
1,0.61,1,48,1,0,0
0,0.51,1,36,0,0,0
0,0.66,4,36,0,0,0
1,0.92,3,60,0,1,1
1,0.89,4,60,0,1,1
0,0.77,1,36,0,0,1
0,0.57,0,36,0,1,0
1,0.74,0,36,0,1,1
2,0.53,2,48,0,0,0
0,0.69,0,48,1,0,1
1,0.48,4,36,0,0,1
1,0.7,4,24,0,0,0
0,0.69,0,36,0,0,0
2,0.88,2,24,0,0,0
0,0.9,2,48,0,0,0
1,0.44,0,60,1,0,1
0,0.57,0,36,0,1,0
0,0.7,2,48,0,0,1
1,1,2,60,0,1,0
2,0.97,3,24,0,0,1
0,0.75,3,48,0,0,1
0,0.74,0,48,0,0,1
0,0.63,1,36,1,0,0
2,0.48,0,84,0,0,0
0,0.77,4,24,0,0,0
1,0.71,1,48,0,0,0
1,1,3,60,0,1,1
0,0.56,0,36,0,1,0
0,0.46,1,36,0,1,0
1,0.59,3,36,0,0,1
0,0.89,1,24,1,0,0
2,0.64,2,36,0,0,0
0,0.65,1,24,0,0,1
0,0.72,2,24,0,0,1
0,0.64,2,48,0,0,0
0,0.82,4,48,0,1,0
0,0.99,1,36,0,0,0
0,0.39,0,60,0,0,0
0,0.67,1,60,0,0,0
0,0.84,4,60,0,0,0
0,0.93,4,48,0,1,0
0,0.92,3,36,0,0,1
0,0.83,4,48,0,1,0
0,0.5,1,36,0,1,1
0,0.53,4,24,0,0,1
2,0.66,1,36,0,0,1
2,0.86,3,48,0,0,1
0,0.93,4,48,0,1,1
0,0.91,2,24,0,0,0
0,0.46,0,36,0,1,1
1,0.7,1,36,0,0,1
0,0.5,0,36,0,1,0
0,0.88,1,36,0,0,0
0,0.4,2,24,1,0,0
1,0.66,3,24,0,0,1
1,0.54,1,24,0,0,1
2,0.72,3,24,0,0,0
0,0.44,1,36,0,0,1
1,0.77,1,48,0,0,0
0,0.52,0,120,1,0,0
0,0.77,3,36,1,0,1
2,0.98,4,72,0,1,1
0,0.8,4,36,1,0,0
1,0.8,0,36,0,0,0
1,0.96,4,36,0,0,1
0,0.51,3,24,0,0,0
1,0.96,4,60,0,1,0
1,0.95,4,60,0,1,0
0,0.46,1,36,0,1,1
1,0.89,3,24,0,0,1
0,0.85,4,48,0,1,0
1,0.72,1,36,0,0,0
0,0.94,4,36,0,0,1
0,0.53,1,36,0,0,0
2,0.68,1,36,0,0,0
0,0.55,3,24,0,0,1
0,0.86,1,84,0,0,1
1,0.71,4,36,0,0,0
0,0.51,0,24,1,0,0
0,0.52,0,36,0,1,1
1,0.86,4,72,0,1,0
1,0.94,2,24,0,0,1
1,0.78,0,24,0,0,0
0,0.55,3,24,0,0,0
2,0.66,3,48,0,0,0
0,0.75,2,36,0,0,1
0,0.67,2,36,0,0,1
0,0.88,3,36,0,0,0
0,0.98,2,36,0,0,1
0,0.82,4,36,0,0,0
0,0.98,3,48,0,0,1
1,0.68,1,24,0,0,0
1,0.9,4,60,0,1,0
0,0.83,2,96,1,0,1
0,0.91,4,48,0,1,0
0,0.88,2,36,0,0,1
2,0.99,3,48,1,0,0
0,0.81,4,48,0,1,0
1,0.67,0,36,0,0,1
0,0.57,1,24,0,0,1
1,0.59,4,24,0,0,0
1,0.93,0,60,0,0,1
0,0.53,0,36,0,1,0
0,0.85,4,48,0,1,0
2,0.4,4,48,1,0,1
0,0.5,0,36,0,1,0
1,1,3,60,0,1,0
0,0.86,4,84,0,0,0
1,1,3,60,0,1,0
0,0.7,1,48,0,0,1
1,0.89,3,72,0,1,1
1,0.91,4,36,0,0,0
0,0.62,3,36,0,0,1
0,0.55,3,48,0,1,1
0,0.61,2,36,0,0,1
0,0.76,3,24,0,0,1
1,0.97,1,36,0,0,1
2,0.79,4,48,0,0,1
0,0.55,1,36,0,1,1
0,0.95,4,48,0,1,1
0,0.85,2,24,1,1,1
0,0.75,2,36,0,0,0
0,0.51,2,36,0,0,0
2,0.78,0,24,0,0,0
0,0.8,2,36,0,0,0
1,0.79,1,36,0,0,1
0,0.47,0,36,0,1,1
0,0.67,0,120,0,0,1
0,0.85,3,36,0,0,0
2,0.97,3,60,0,1,1
0,0.9,1,36,1,0,0
0,0.77,4,48,0,1,1
0,0.56,0,36,0,1,1
1,0.81,2,60,1,1,0
0,0.58,0,36,0,0,0
0,0.71,4,36,0,0,1
0,0.56,3,48,1,0,0
2,0.64,3,36,0,0,1
0,0.85,0,36,0,0,1
0,0.89,3,48,0,1,0
0,0.92,3,96,0,0,1
2,0.59,3,36,0,0,0
0,0.57,0,36,1,1,0
0,0.72,4,24,0,0,0
0,0.55,1,36,0,1,1
1,0.76,3,24,0,0,0
1,0.82,0,36,0,0,0
0,0.7,2,24,0,0,1
2,1,0,36,0,0,1
0,0.48,4,36,0,0,0
0,0.73,2,24,0,0,0
0,0.55,0,36,0,1,0
0,0.41,0,36,0,0,0
0,0.81,4,48,1,1,1
0,0.8,3,60,0,0,1
1,0.71,2,36,0,0,1
0,0.52,3,24,0,0,0
0,0.47,2,60,0,0,1
2,0.73,3,36,1,0,1
0,0.62,4,60,1,0,0
0,0.92,4,48,0,1,0
0,0.75,2,24,0,0,0
0,0.97,4,48,0,1,1
0,0.81,4,48,0,1,0
1,0.71,3,36,0,0,1
1,0.87,3,60,0,1,0
0,0.61,1,60,0,0,0
2,0.55,1,60,1,0,1
1,0.58,1,24,0,0,1
0,0.43,0,72,0,0,1
0,0.66,4,36,0,0,0
1,0.87,3,60,1,1,1
0,0.72,0,120,0,0,1
0,0.53,1,36,0,1,0
0,0.86,2,36,1,0,1
1,0.77,0,48,0,0,0
0,0.5,2,36,0,0,1
0,0.47,0,36,1,1,0
0,0.67,1,36,1,0,1
0,0.63,2,24,0,0,1
1,0.55,2,24,0,0,0
0,0.78,2,36,0,0,1
0,0.71,1,48,1,0,1
1,0.71,3,36,1,0,0
0,0.43,1,24,1,0,1
0,0.47,0,36,0,1,0
0,0.94,1,36,0,0,1
1,0.78,3,24,1,0,0
2,0.73,4,24,0,0,0
0,0.87,4,60,1,0,0
0,0.8,4,48,0,1,0
1,0.97,2,36,1,0,1
1,0.77,3,24,0,0,1
0,0.41,0,24,0,0,1
2,0.57,2,48,1,0,1
0,0.99,3,36,0,0,1
0,0.97,4,48,0,1,1
0,0.87,2,24,0,0,1
0,0.79,0,48,0,0,0
1,0.92,4,60,0,1,0
0,0.86,4,48,0,0,0
1,0.97,2,48,1,0,1
2,0.74,1,36,0,0,1
0,0.52,0,60,1,0,0
0,0.89,0,48,0,0,1
1,0.53,1,36,0,0,0
0,0.94,0,24,0,0,1
0,0.93,2,36,0,0,0
1,0.99,4,72,0,1,1
1,0.8,4,24,0,0,1
0,0.37,1,48,0,0,1
2,0.76,0,36,1,0,0
0,0.56,0,36,0,1,0
2,0.82,3,60,0,1,1
0,0.52,4,24,1,0,1
0,0.49,0,36,1,0,1
0,0.54,1,36,0,1,1
0,0.54,0,36,0,1,0
2,0.95,4,60,0,1,1
1,0.97,2,36,0,0,0
1,0.69,3,36,0,0,1
0,0.48,1,36,0,1,1
2,0.6,0,36,0,0,1
0,1,4,48,0,1,1
0,0.38,1,24,0,0,0
1,0.76,2,24,0,0,1
0,0.78,3,36,0,0,1
0,0.83,2,24,0,0,1
0,0.56,3,36,1,0,0
0,0.67,1,36,1,0,1
1,0.54,2,120,0,0,1
0,0.66,2,48,0,0,1
0,0.45,0,36,0,1,0
1,0.7,3,36,0,0,1
0,0.42,0,24,0,0,1
0,0.41,2,72,1,0,1
2,0.87,3,60,0,1,0
1,0.92,2,36,0,0,0
0,0.77,1,36,1,0,0
0,0.49,4,48,0,0,0
0,0.49,1,36,0,1,0
1,0.5,4,36,0,0,0
0,0.58,1,60,0,0,1
0,0.55,1,36,1,0,0
0,0.63,0,84,1,0,1
1,0.86,2,48,0,0,0
1,0.97,3,60,0,1,1
0,0.8,0,36,0,0,1
1,0.71,4,36,0,0,1
0,0.54,0,36,0,1,0
0,0.7,1,24,1,0,1
0,0.69,1,36,0,0,1
1,0.55,2,24,0,0,1
2,0.91,3,24,0,0,1
1,0.79,3,24,0,0,0
0,0.8,2,24,1,0,1
0,0.8,4,48,0,1,1
2,0.63,3,24,0,0,0
0,0.86,4,48,0,1,0
0,0.83,4,36,0,0,1
1,0.72,2,36,0,0,0
0,0.77,3,48,0,1,0
1,0.93,1,48,1,0,1
0,0.55,0,36,0,1,0
0,0.84,4,48,0,1,1
0,0.5,0,36,0,1,0
1,0.56,2,36,0,0,0
1,1,2,60,0,1,1
0,0.83,3,24,0,0,1
0,0.51,0,36,0,1,1
2,0.61,4,24,0,0,0
1,0.64,0,24,1,0,1
0,0.87,4,60,0,1,0
1,0.99,3,24,0,0,0
0,0.83,4,60,0,1,1
0,0.62,2,36,1,0,1
0,0.56,0,36,0,1,0
1,0.99,4,72,0,1,0
0,0.51,0,36,0,1,0
0,0.55,0,36,0,1,0
0,0.69,1,36,0,0,0
1,0.69,4,24,0,0,0
1,0.93,3,60,0,1,0
0,0.95,3,72,1,0,1
0,0.83,2,36,0,0,1
1,0.73,1,36,0,0,1
0,0.96,0,48,1,0,0
0,0.61,3,36,0,0,1
0,0.95,3,60,0,1,1
2,0.87,3,60,0,1,0
1,0.62,3,36,1,0,0
1,0.97,1,36,0,0,0
0,0.53,0,36,1,0,1
0,0.92,4,48,0,1,0
0,0.73,4,36,0,0,0
1,0.71,3,36,0,0,1
1,0.99,4,60,0,1,0
1,0.74,1,48,0,0,1
0,0.94,4,48,0,1,0
1,1,4,60,0,1,1
0,0.85,4,48,0,1,1
0,0.68,3,48,0,0,1
2,0.82,2,48,1,0,1
2,0.94,1,36,0,0,0
0,0.69,3,36,0,0,0
1,0.67,2,36,0,0,0
0,0.62,0,60,0,0,0
0,0.56,1,36,0,1,0
0,0.64,1,24,0,0,0
0,0.98,1,36,1,0,0
1,0.84,1,36,0,0,0
0,0.9,2,36,0,0,1
0,0.46,1,36,0,1,1
0,0.91,2,48,1,0,0
2,0.56,4,24,0,0,0
1,0.8,0,84,0,0,1
0,0.83,4,48,0,1,1
0,0.81,4,48,0,1,1
0,0.54,1,36,1,1,0
1,0.67,0,24,0,0,1
1,0.82,1,36,0,0,0
1,0.81,1,36,0,0,1
0,0.6,1,48,0,1,1
0,0.72,3,48,0,0,0
1,0.82,1,24,0,0,0
1,0.88,1,36,1,0,1
0,0.97,2,24,0,0,0
1,0.81,2,60,0,0,1
0,0.9,4,24,1,0,0
0,0.75,4,36,0,0,1
0,0.92,1,24,0,0,1
1,0.57,1,24,0,0,1
0,0.54,0,36,0,1,0
1,1,2,60,0,1,1
2,0.57,4,36,0,0,0
0,0.89,4,48,0,1,0
1,0.89,4,60,0,1,0
0,0.88,2,120,1,0,1
0,0.84,4,48,1,0,1
0,0.52,1,36,0,1,0
0,0.53,1,36,0,0,0
0,0.49,1,36,1,0,0
1,0.98,0,60,1,0,1
0,0.67,0,36,0,0,1
1,0.73,0,24,0,0,1
0,0.81,4,48,0,1,0
0,0.7,4,60,0,1,1
0,0.59,0,24,0,0,1
0,0.89,1,48,0,0,0
0,0.85,4,24,0,0,1
0,0.56,1,36,0,1,0
0,0.8,2,36,0,0,1
2,0.93,3,24,0,0,1
1,0.99,3,60,0,1,0
0,0.83,4,48,0,1,0
1,0.54,2,48,0,0,0
0,0.78,2,36,0,0,0
1,0.5,4,24,0,0,0
0,0.41,0,72,0,0,0
0,0.69,2,36,0,0,0
0,0.76,2,36,0,0,1
1,0.71,2,24,0,0,1
0,0.54,1,36,0,0,0
1,0.6,3,24,0,0,1
0,0.97,1,60,0,0,0
1,0.9,1,48,0,0,1
1,1,2,36,0,0,1
0,0.79,1,24,0,0,0
0,0.87,4,48,0,1,0
0,0.58,0,36,0,0,1
0,0.7,1,36,1,0,1
2,0.98,0,48,0,0,1
2,0.52,1,36,0,0,0
2,0.86,1,48,0,0,0
2,0.81,0,24,0,0,0
2,0.49,3,36,1,0,1
0,0.98,3,36,0,0,1
0,0.52,3,36,0,0,1
0,0.57,2,24,0,0,0
0,0.91,0,36,0,0,1
0,0.85,4,48,0,0,0
1,0.74,3,24,0,0,1
1,0.98,3,72,0,1,0
0,0.66,1,36,0,0,1
0,0.51,0,36,0,0,0
0,0.56,1,36,0,0,1
0,0.53,1,36,0,1,0
0,0.53,0,36,0,1,0
0,0.74,3,36,1,0,0
0,0.88,0,36,1,0,1
1,0.78,1,36,0,0,1
1,1,0,36,0,0,0
0,0.96,4,48,0,1,0
1,0.59,2,24,0,0,0
1,0.67,2,36,1,0,0
0,0.99,2,24,0,0,1
2,0.67,0,24,0,0,1
1,0.77,3,24,0,0,0
0,0.73,1,36,1,0,0
0,0.54,4,36,0,0,0
1,0.57,1,84,0,0,1
0,0.59,4,48,0,0,1
0,0.86,4,48,0,1,0
0,0.58,2,36,0,0,1
0,0.86,4,48,0,1,1
1,0.49,2,36,0,0,0
0,0.98,2,36,0,0,0
1,0.83,1,36,0,0,1
2,1,3,60,0,1,0
0,0.69,2,36,0,0,1
1,0.89,1,48,0,0,0
0,0.56,1,48,0,0,1
0,0.45,1,36,0,1,0
0,0.7,1,36,0,0,0
0,0.74,1,24,0,0,1
0,0.46,0,36,0,1,1
1,0.92,3,60,0,1,0
2,0.49,3,24,0,0,0
0,0.68,2,24,0,0,1
0,0.87,4,48,0,1,0
0,0.61,4,48,0,0,1
0,0.47,0,36,0,1,0
0,0.68,3,36,0,0,0
0,0.7,2,48,0,0,1
1,0.87,3,36,0,0,1
0,0.78,4,48,0,1,0
1,0.91,3,72,0,1,0
1,0.49,4,48,0,0,0
1,0.56,1,48,0,0,0
0,0.37,1,36,0,0,1
0,0.85,4,48,0,1,0
1,0.91,1,36,0,0,1
1,0.65,4,36,0,0,0
0,0.45,1,36,0,1,1
2,0.98,3,72,0,1,0
0,0.74,2,24,1,0,1
1,0.68,2,36,0,0,1
0,0.8,4,84,1,0,1
0,0.67,1,24,0,0,1
1,0.91,3,24,0,0,0
0,0.75,0,60,0,0,1
2,0.57,4,36,0,0,0
0,0.5,2,36,0,0,1
0,0.54,0,36,0,1,0
0,0.71,4,36,0,0,0
1,0.99,3,60,0,1,0
0,0.49,0,36,0,1,0
0,0.87,3,48,0,0,0
0,0.42,0,72,0,0,0
1,0.87,2,24,0,0,1
2,0.87,2,24,0,0,0
0,0.52,0,36,0,1,1
0,0.76,1,24,0,0,0
0,0.52,4,72,0,0,0
2,0.5,3,24,0,0,1
2,0.77,2,48,0,0,1
2,0.52,1,48,0,0,1
2,0.77,2,36,0,0,1
0,0.88,1,24,1,0,0
0,0.88,0,36,0,0,1
2,0.67,2,36,1,0,1
0,0.94,1,84,1,0,1
0,0.54,0,24,1,0,0
0,0.67,4,24,0,0,1
0,0.97,4,24,0,0,0
0,1,0,24,0,0,0
2,0.61,3,24,1,0,0
0,0.5,1,24,0,0,1
1,0.78,4,36,0,0,0
0,0.81,4,48,1,1,1
1,0.68,1,36,0,0,0
1,0.49,4,48,0,0,0
0,0.7,2,120,0,0,1
0,0.57,0,72,0,0,1
2,0.74,1,36,0,0,0
1,0.74,1,24,0,0,1
1,0.59,0,36,1,0,1
0,0.84,4,48,0,1,0
0,0.57,0,36,0,1,1
0,0.72,4,72,0,1,1
0,0.58,0,24,1,0,0
1,0.53,4,36,0,0,1
0,0.56,3,36,0,0,0
0,0.83,4,48,0,1,0
0,0.91,1,48,0,0,1
2,0.66,3,24,0,0,1
0,0.49,0,36,0,1,1
1,0.77,2,36,0,0,1
0,0.7,0,24,0,0,0
2,0.59,1,36,0,0,1
0,0.55,2,48,0,0,1
0,0.72,0,24,0,0,1
0,0.57,4,36,0,0,1
1,0.63,1,24,0,0,0
0,0.79,4,60,0,1,1
0,0.81,1,24,0,0,1
0,0.51,3,24,0,0,0
0,0.46,0,36,0,1,0
1,0.5,4,36,0,0,1
0,0.66,4,60,0,0,0
1,0.6,3,36,0,0,1
0,0.53,0,36,0,1,0
0,0.73,2,36,0,0,1
2,0.67,2,120,0,0,1
0,0.5,1,24,0,0,1
0,0.5,1,36,0,1,1
2,0.59,3,48,0,0,0
1,0.68,4,24,0,0,1
0,0.81,3,24,0,0,1
2,0.89,2,24,0,0,1
0,0.37,0,24,0,0,1
0,0.53,0,36,0,1,0
1,0.49,4,24,1,0,1
0,0.44,0,36,0,0,1
1,0.99,4,72,0,1,0
1,0.93,2,48,0,0,1
1,0.6,2,36,0,0,1
0,0.58,2,36,0,0,1
0,0.66,4,48,1,0,0
0,0.51,0,36,0,1,0
1,0.79,2,36,0,0,0
2,0.79,1,24,0,0,1
0,0.64,1,24,0,0,0
0,0.7,1,36,0,0,0
1,0.85,3,72,0,1,1
1,0.68,0,36,0,0,1
0,0.93,2,36,0,0,1
1,0.86,3,60,0,1,0
0,0.98,1,36,0,0,0
1,0.97,3,72,0,1,1
0,0.81,2,24,0,0,0
0,0.56,0,36,0,1,1
0,0.5,1,36,0,1,0
1,0.58,4,48,0,0,1
0,0.77,4,48,0,1,0
2,0.88,2,60,1,0,1
0,0.57,0,36,0,1,0
0,0.84,3,48,1,0,0
0,0.75,1,48,0,0,1
0,0.5,0,36,0,1,0
0,0.56,4,36,0,1,1
0,0.52,0,36,0,1,0
0,0.73,1,72,0,0,1
0,0.7,4,36,0,0,0
0,0.48,1,36,0,1,1
2,0.81,1,48,0,0,1
2,1,0,60,0,0,1
0,1,4,36,0,0,0
0,0.5,4,60,0,0,1
0,0.41,0,36,1,0,1
0,0.81,3,24,0,0,1
2,0.51,3,36,0,0,0
2,0.75,3,36,0,0,1
1,0.77,3,24,0,0,1
1,1,3,60,0,1,1
0,0.76,4,48,0,0,1
2,0.7,2,36,0,0,0
1,1,2,36,0,0,1
1,0.62,2,48,0,0,1
2,0.79,4,36,0,0,0
1,0.97,3,72,0,1,1
0,0.57,3,36,0,0,0
0,0.61,1,24,0,0,0
2,0.49,2,24,0,0,0
0,0.96,3,48,0,0,1
0,0.75,0,24,0,0,0
0,0.52,1,36,0,0,0
1,0.76,2,36,0,0,0
0,0.61,3,24,1,0,0
2,0.65,1,36,0,0,0
1,0.87,4,36,0,0,1
0,0.54,0,36,0,1,1
0,0.72,1,36,1,0,1
0,0.54,1,36,0,1,1
0,0.91,0,36,1,0,1
0,0.53,0,36,0,1,0
2,0.81,0,24,0,0,0
1,0.98,3,60,0,1,0
2,0.85,1,36,0,0,1
2,0.91,1,36,0,0,1
0,0.56,2,36,0,0,1
0,0.97,4,60,0,1,1
1,0.78,1,24,0,0,0
0,0.66,3,60,0,0,0
0,0.48,3,36,0,0,1
2,0.68,3,36,0,0,0
0,0.78,1,48,0,0,1
0,0.82,1,36,0,0,0
0,0.79,4,48,0,1,0
0,0.66,1,24,0,0,1
0,0.85,4,48,0,1,1
0,0.48,0,36,0,1,0
2,0.74,2,36,0,0,1
1,0.83,2,24,0,0,1
2,0.83,2,36,0,0,1
0,0.63,1,36,1,0,1
0,0.94,2,36,1,0,1
0,0.97,4,48,0,1,0
0,0.47,0,36,0,1,0
2,0.58,1,36,0,0,0
0,0.62,1,24,0,0,1
2,0.85,1,24,0,0,0
1,0.49,1,36,0,0,1
2,0.82,2,48,0,0,0
2,0.63,0,24,0,0,1
0,0.45,0,36,1,0,1
0,0.38,0,120,1,0,0
0,0.97,3,60,0,0,1
0,0.81,2,60,0,0,1
0,0.45,0,36,0,1,0
0,0.72,1,24,0,0,0
2,0.9,3,120,1,0,1
0,0.77,4,48,0,1,1
0,0.62,2,36,0,0,0
0,0.74,4,24,1,0,0
1,1,3,60,0,1,1
1,0.99,3,60,0,1,0
0,0.75,3,48,0,0,1
2,0.62,2,24,0,0,1
0,0.53,0,36,0,1,1
0,0.82,4,36,0,0,0
1,0.63,4,36,0,0,0
1,0.49,0,24,0,0,0
0,0.79,2,36,0,0,0
2,0.65,0,36,0,0,1
1,0.68,1,48,1,0,1
0,0.81,4,60,0,0,0
1,0.98,4,60,0,1,0
0,0.97,2,36,0,0,1
0,0.8,4,48,0,1,0
0,0.91,1,48,0,0,0
0,0.49,3,96,1,0,0
0,0.57,0,36,0,1,0
0,0.39,1,24,0,0,1
1,0.59,2,60,0,0,1
1,0.99,4,72,0,1,1
2,0.88,2,24,0,0,1
0,0.41,4,60,0,0,0
1,0.59,1,36,0,0,1
1,0.67,1,36,0,0,0
0,0.84,4,48,0,1,0
0,0.88,1,24,0,0,1
1,0.63,3,36,0,0,0
2,0.69,0,24,0,0,1
0,0.9,0,24,1,0,1
0,0.64,0,24,0,0,0
2,0.69,3,36,0,0,1
0,0.8,4,24,0,0,1
1,1,2,48,0,0,1
0,0.67,0,36,0,0,0
0,0.56,2,36,0,0,1
0,0.63,0,96,0,0,1
0,0.52,1,36,0,1,1
1,0.82,0,36,0,0,1
0,0.6,1,36,0,0,1
1,0.7,3,36,0,0,1
1,0.58,3,24,0,1,1
0,0.5,4,36,0,0,1
2,0.89,4,36,0,0,0
0,0.77,3,24,0,0,0
0,0.85,1,60,0,0,0
0,0.67,0,36,0,0,1
0,0.74,3,24,1,0,1
0,0.55,0,36,0,1,1
1,0.92,3,60,0,1,0
1,0.84,1,36,0,0,0
1,0.63,0,36,1,0,0
0,0.52,3,48,0,0,0
0,0.87,1,84,0,0,0
